frase,glosa predicha,glosa real,eq?,accuracy-score,
gothó mikhó mitsí,"[[['go', '1.pot'], ['thó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['khó', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['tsí', 'stem'], 'v']]","[[['gothó', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['khó', 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['tsí', 'stem'], 'v']]",False,0.8,
gotúx mähmí,"[[['go', '1.pot'], ['túx', 'stem'], 'v'], [['mä', '1.pss'], ['h', 'lig'], ['mí', 'pl'], 'n']]","[[['go', '1.pot'], ['túx', 'stem'], 'v'], [['mä', '1.pss'], ['hmí', 'stem'], 'n']]",False,0.7,
gowiní,"[[['go', '1.pot'], ['wi', 'prag'], ['ní', 'stem'], 'v']]","[[['go', '1.pot'], ['winí', 'stem'], 'v']]",False,0.5,
gogwáhía'wik'a,"[[['go', '1.pot'], [""gwáhía'"", 'stem'], ['wi', 'prag'], [""k'a"", 'stem'], 'v']]","[[['go', '1.pot'], ['gwá', 'stem'], ['hí', 'pl'], [""a'"", 'lim'], ['wi', 'prag'], [""k'a"", 'dem'], 'v']]",False,0.5,
gopok'i nι rι phμi,"[[['go', '1.pot'], [""pok'i"", 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]","[[['go', '1.pot'], ['po', 'stem'], [""k'i"", '2.obj'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]",False,0.8,
góhyóni,"[[['góhyóni', 'stem'], 'v']]","[[['gó', '2.cpl'], ['hyóni', 'stem'], 'v']]",False,0.571428571428571,
góné,"[[['góné', 'stem'], 'v']]","[[['gó', '2.cpl'], ['né', 'stem'], 'v']]",False,0.25,
góphädi,"[[['góphädi', 'stem'], 'v']]","[[['gó', '2.cpl'], ['phädi', 'stem'], 'v']]",False,0.571428571428571,
gótú riáste ripetrólio rixábo rinιni i gothó tantsμhní,"[[['gótú', 'stem'], 'v'], [['riáste', 'stem'], 'n'], [['ri', '2.pss'], ['petrólio', 'stem'], 'n'], [['rixá', 'stem'], ['bo', '3.cpl'], 'n'], [['ri', 'stem'], ['nι', 'dem'], ['ni', 'stem'], 'n'], [['i', '3.icp'], 'cnj'], [['gothó', 'stem'], 'obl'], [['tantsμhní', 'stem'], 'unkwn']]","[[['gó', '2.cpl'], ['tú', 'stem'], 'v'], [['ri', '2.pss'], ['áste', 'stem'], 'n'], [['ri', '2.pss'], ['petrólio', 'stem'], 'n'], [['ri', '2.pss'], ['xábo', 'stem'], 'n'], [['ri', '2.pss'], ['nιni', 'stem'], 'n'], [['i', 'stem'], 'cnj'], [['gothó', 'stem'], 'obl'], [['ta', 'mod'], ['ntsμhní', 'toluca'], 'unkwn']]",False,0.446808510638298,
grimá gíñóthó grikohí xo gíné hín gíné,"[[['gri', '2.cnt'], ['má', 'ctrf'], 'v'], [['gíñóthó', 'stem'], 'v'], [['gri', '2.cnt'], ['kohí', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['né', 'stem'], 'v'], [['hín', 'stem'], 'neg'], [['gí', '2.icp'], ['né', 'stem'], 'v']]","[[['gri', '2.cnt'], ['má', 'stem'], 'v'], [['gí', '2.icp'], ['ñó', 'stem'], ['thó', 'ila'], 'v'], [['gri', '2.cnt'], ['kohí', 'stem'], 'v'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['né', 'stem'], 'v'], [['hín', 'stem'], 'neg'], [['gí', '2.icp'], ['né', 'stem'], 'v']]",False,0.75,
grιähä,"[[['grιähä', 'stem'], 'v']]","[[['grι', '2.cnt'], ['ähä', 'stem'], 'v']]",False,0.333333333333333,
grιhóni,"[[['grιhóni', 'stem'], 'v']]","[[['grι', '2.cnt'], ['hóni', 'stem'], 'v']]",False,0.428571428571429,
gwanúté gwapεk'ú mängú,"[[['gwa', '1.icp.irr'], ['núté', 'stem'], 'v'], [['gwa', '1.icp.irr'], [""pεk'ú"", 'stem'], 'v'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]","[[['gwa', '1.icp.irr'], ['nú', 'stem'], ['té', 'que'], 'v'], [['gwa', '1.icp.irr'], ['pε', 'stem'], [""k'ú"", 'loc'], 'v'], [['mä', '1.pss'], ['ngú', 'stem'], 'n']]",False,0.75,
ha gomáyénmí o gomátsíwí nι,"[[['ha', 'stem'], 'aff'], [['go', '1.pot'], ['má', 'ctrf'], ['yénmío', 'stem'], ['go', '1.pot'], ['má', 'ctrf'], ['tsí', 'stem'], ['wí', 'dual'], ['nι', 'dem'], 'v']]","[[['ha', 'stem'], 'aff'], [['go', '1.pot'], ['má', 'ctrf'], ['yén', 'stem'], ['mí', 'pl'], 'v'], [['o', 'stem'], 'conj.adv'], [['go', '1.pot'], ['má', 'ctrf'], ['tsí', 'stem'], ['wí', 'dual'], 'v'], [['nι', 'stem'], 'dem']]",False,0.782608695652174,
ha xo gothéhmí nι rι ngμwi,"[[['ha', 'stem'], 'aff'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['théhmí', 'stem'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['ngμ', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['ha', 'stem'], 'aff'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['thé', 'stem'], ['h', 'lig'], ['mí', 'pl'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['ngμ', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.761904761904762,
hä di'áta igahñakithówi ultimamente xo bonéyι'nι,"[[['hä', 'stem'], 'obl'], [['di', '3.icp.irr'], [""'áta"", 'stem'], 'unkwn'], [['igahñaki', 'stem'], ['thó', 'ila'], ['wi', 'prag'], 'v'], [['ultimamente', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v']]","[[['hä', 'stem'], 'obl'], [['di', 'prt'], [""'á"", 'stem'], ['ta', 'mod'], 'unkwn'], [['i', 'y'], ['ga', '3.pls'], ['hña', 'stem'], ['ki', '3.obj'], ['thó', 'ila'], ['wi', 'prag'], 'v'], [['ultimamente', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bo', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['nι', 'dem'], 'v']]",False,0.767441860465116,
hí mikhágí rι wénda mätsáima mäpahpá ni ndi mämamé,"[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], ['gí', '1.obj'], 'v'], [['rι', 'det'], 'det'], [['wénda', 'stem'], 'obl'], [['mä', '1.pss'], ['tsáima', 'stem'], 'n'], [['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['ni', 'stem'], 'obl'], [['n', 'psd'], ['di', '3.icp.irr'], 'prt'], [['mämamé', 'stem'], 'n']]","[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], ['gí', '1.obj'], 'v'], [['rι', 'det'], 'det'], [['wénda', 'stem'], 'obl'], [['mä', '1.pss'], ['tsáima', 'prt'], 'n'], [['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['ni', 'stem'], 'obl'], [['ndi', 'stem'], 'prt'], [['mä', '1.pss'], ['mamé', 'stem'], 'n']]",False,0.714285714285714,
hí miné dinkhánι,"[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['dinkhá', 'stem'], ['nι', 'dem'], 'v']]","[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['né', 'stem'], 'v'], [['di', '3.icp.irr'], ['nkhá', 'stem'], ['nι', 'dem'], 'v']]",False,0.785714285714286,
hí mitso watsí mähmí,"[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['tso', 'stem'], 'v'], [['watsí', 'stem'], 'v'], [['mä', '1.pss'], ['h', 'lig'], ['mí', 'pl'], 'n']]","[[['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['tso', 'stem'], 'v'], [['wa', '1.cpl.irr'], ['tsí', 'stem'], 'v'], [['mä', '1.pss'], ['hmí', 'stem'], 'n']]",False,0.647058823529412,
hí rιähä,"[[['hí', 'stem'], 'neg'], [['rι', 'det'], ['ähä', 'stem'], 'v']]","[[['hí', 'stem'], 'neg'], [['rι', '3.cnt'], ['ähä', 'stem'], 'v']]",False,0.714285714285714,
hi tótsogí,"[[['hi', 'stem'], 'neg'], [['tó', '1.prf'], ['tso', 'stem'], ['gí', '1.obj'], 'v']]","[[['hi', 'stem'], 'neg'], [['tó', '1.prf'], ['tsogí', 'stem'], 'v']]",False,0.777777777777778,
hímbi'ódi hímbigäi k'ι rι mμi,"[[['hí', 'stem'], ['m', 'med'], ['bi', '3.cpl'], [""'ódi"", 'stem'], 'v'], [['hí', 'stem'], ['m', 'med'], ['bi', '3.cpl'], ['gäi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl']]","[[['hím', 'neg'], ['bi', '3.cpl'], [""'ódi"", 'stem'], 'v'], [['hím', 'neg'], ['bi', '3.cpl'], ['gäi', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['mμi', 'stem'], 'obl']]",False,0.76,
hín dazínι,"[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['zínι', 'stem'], 'v']]","[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['zí', 'stem'], ['nι', 'dem'], 'v']]",False,0.777777777777778,
hín dópεhkohé sólo dódedikáhé gwamáhnínihé,"[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['pεhko', 'stem'], ['hé', 'pl.exc'], 'v'], [['sólo', 'stem'], 'obl'], [['dó', '1.cpl'], ['dedi', 'stem'], ['ká', 'stem'], ['hé', 'pl.exc'], 'v'], [['gwa', '1.icp.irr'], ['má', 'ctrf'], ['hníni', 'stem'], ['hé', 'pl.exc'], 'v']]","[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['pε', 'stem'], ['h', 'lig'], ['ko', '2'], ['hé', 'pl.exc'], 'v'], [['sólo', 'stem'], 'obl'], [['dó', '1.cpl'], ['dediká', 'stem'], ['hé', 'pl.exc'], 'v'], [['gwa', '1.icp.irr'], ['má', 'stem'], ['hníni', 'pueblo'], ['hé', 'pl.exc'], 'v']]",False,0.710526315789474,
hín gódé,"[[['hín', 'stem'], 'neg'], [['gódé', 'stem'], 'v']]","[[['hín', 'stem'], 'neg'], [['gó', '2.cpl'], ['dé', 'stem'], 'v']]",False,0.571428571428571,
hín gótége,"[[['hín', 'stem'], 'neg'], [['gótége', 'stem'], 'v']]","[[['hín', 'stem'], 'neg'], [['gó', '2.cpl'], ['tége', 'stem'], 'v']]",False,0.666666666666667,
hina híndamátsμihgíwí,"[[['hina', 'stem'], 'neg'], [['híndamátsμi', 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['wí', 'dual'], 'v']]","[[['hina', 'stem'], 'neg'], [['hín', 'neg'], ['da', '3.pot'], ['má', 'ctrf'], ['tsμi', 'stem'], ['h', 'lig'], ['gí', '1.obj'], ['wí', 'dual'], 'v']]",False,0.6,
híngi i'μdé por gotsμihí ipihthóyιkwéhí,"[[['híngi', 'stem'], 'neg'], [['i', '3.icp'], [""'μdé"", 'stem'], 'v'], [['por', 'stem'], 'obl'], [['go', '1.pot'], ['tsμi', 'stem'], ['hí', 'pl'], 'v'], [['ipi', 'stem'], ['h', 'lig'], ['thó', 'ila'], ['yι', 'det.pl'], ['kwéhí', 'stem'], 'v']]","[[['híngi', 'stem'], 'neg'], [['i', '3.icp'], [""'μdé"", 'stem'], 'v'], [['por', 'stem'], 'obl'], [['go', '1.pot'], ['tsμi', 'stem'], ['hí', 'pl'], 'v'], [['i', '3.icp'], ['pihthóyιkwé', 'stem'], ['hí', 'pl'], 'v']]",False,0.685714285714286,
híngi krebi ihok'i,"[[['híngi', 'stem'], 'neg'], [['kre', 'stem'], ['bi', '3.cpl'], 'v'], [[""ihok'i"", 'stem'], 'v']]","[[['híngi', 'stem'], 'neg'], [['kre', 'stem'], ['bi', '3.obj'], 'v'], [['i', '3.icp'], ['ho', 'stem'], [""k'i"", '2.obj'], 'v']]",False,0.5625,
i dáténthógó rι kóstumbré ngemäpahpá nge mätá,"[[['i', '3.icp'], 'cnj'], [['dáténthógó', 'stem'], 'v'], [['rι', 'det'], 'det'], [['kóstumbré', 'stem'], 'obl'], [['nge', 'stem'], ['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['nge', 'stem'], 'gen'], [['mä', '1.pss'], ['tá', 'stem'], 'n']]","[[['i', 'stem'], 'cnj'], [['dá', '1.icp'], ['tén', 'stem'], ['thó', 'ila'], ['gó', '1.enf'], 'v'], [['rι', 'det'], 'det'], [['kóstumbré', 'stem'], 'obl'], [['nge', 'gen'], ['mä', '1.pss'], ['pahpá', 'stem'], 'n'], [['nge', 'stem'], 'gen'], [['mä', '1.pss'], ['tá', 'stem'], 'n']]",False,0.692307692307692,
i este ximbihtéthí nι rι ayúntamiénto k'ú 'á ntsμhní tómá'μté fuente,"[[['i', '3.icp'], 'cnj'], [['este', 'stem'], 'obl'], [['xi', 'stem'], ['m', 'med'], ['bi', '3.cpl'], ['htéthí', 'stem'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['ayúntamiénto', 'stem'], 'cnj'], [[""k'ú"", 'loc'], 'loc'], [[""'á"", 'stem'], 'p.loc'], [['ntsμhní', 'stem'], 'toluca'], [['tó', '1.prf'], ['má', 'ctrf'], [""'μté"", 'stem'], 'v'], [['fuente', 'stem'], 'obl']]","[[['i', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['xi', '3.prf'], ['mbihté', 'stem'], ['t', 'lig'], ['hí', 'pl'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['ayúntamiénto', 'stem'], 'cnj'], [[""k'ú"", 'stem'], 'loc'], [[""'á"", 'stem'], 'p.loc'], [['ntsμhní', 'stem'], 'toluca'], [['tó', '1.prf'], ['má', 'ctrf'], [""'μté"", 'stem'], 'v'], [['fuente', 'stem'], 'obl']]",False,0.741379310344828,
i genk'úyι',"[[['i', '3.icp'], 'cnj'], [['gen', 'stem'], [""k'ú"", 'loc'], [""yι'"", 'lim'], 'unkwn']]","[[['i', 'stem'], 'cnj'], [['gen', 'mod'], [""k'ú"", 'loc'], [""yι'"", 'lim'], 'unkwn']]",False,0.6,
i núnka dómákhé nι rι bεphí 'á múndo o nι rι obra gopεhmé,"[[['i', '3.icp'], 'cnj'], [['núnka', 'stem'], 'obl'], [['dó', '1.cpl'], ['má', 'ctrf'], ['khé', 'stem'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['bεphí', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['múndo', 'stem'], 'mexico'], [['o', 'stem'], 'obl'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['obra', 'stem'], 'obl'], [['go', '1.pot'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v']]","[[['i', 'stem'], 'cnj'], [['núnka', 'stem'], 'obl'], [['dó', '1.cpl'], ['má', 'stem'], ['k', 'lig'], ['hé', 'pl.exc'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['bεphí', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['múndo', 'stem'], 'mexico'], [['o', 'stem'], 'obl'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['obra', 'stem'], 'obl'], [['go', '1.pot'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v']]",False,0.777777777777778,
i para ke dabμn grι phiésta dadón grι dμní,"[[['i', '3.icp'], 'cnj'], [['para', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['bμn', 'stem'], 'v'], [['grι', '2.cnt'], 'det'], [['phiésta', 'stem'], 'obl'], [['da', '3.pot'], ['dón', 'stem'], 'v'], [['grι', '2.cnt'], 'det'], [['dμní', 'stem'], 'obl']]","[[['i', 'stem'], 'cnj'], [['para', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['bμn', 'stem'], 'v'], [['grι', 'det'], 'det'], [['phiésta', 'stem'], 'obl'], [['da', '3.pot'], ['dón', 'stem'], 'v'], [['grι', 'det'], 'det'], [['dμní', 'stem'], 'obl']]",False,0.794117647058823,
i pues gothó genk'ι ndímápεhmé k'ι,"[[['i', '3.icp'], 'cnj'], [['pues', 'stem'], 'cnj'], [['go', '1.pot'], ['thó', 'stem'], 'obl'], [['gen', 'dem'], [""k'ι"", 'dem'], 'dem'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem']]","[[['i', 'stem'], 'cnj'], [['pues', 'stem'], 'cnj'], [['gothó', 'stem'], 'obl'], [[""genk'ι"", 'stem'], 'dem'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem']]",False,0.655172413793103,
i siempre genk'ι ndímápεhmék'ι,"[[['i', '3.icp'], 'cnj'], [['siempre', 'stem'], 'obl'], [['gen', 'dem'], [""k'ι"", 'dem'], 'dem'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], [""k'ι"", 'dem'], 'v']]","[[['i', 'stem'], 'cnj'], [['siempre', 'stem'], 'obl'], [[""genk'ι"", 'stem'], 'dem'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], [""k'ι"", 'dem'], 'v']]",False,0.740740740740741,
i téngu yι dó puede dabμs nι rι truenowi,"[[['i', '3.icp'], 'cnj'], [['téngu', 'stem'], 'obl'], [['yι', 'stem'], 'det'], [['dó', '1.cpl'], 'obl'], [['puede', 'stem'], 'v'], [['da', '3.pot'], ['bμs', 'stem'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [['trueno', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['i', 'stem'], 'cnj'], [['téngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['dó', 'stem'], 'obl'], [['puede', 'stem'], 'v'], [['da', '3.pot'], ['bμs', 'stem'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [['trueno', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.78125,
i xo gídedikáhí gehní ko gehní gritsihíwínι nι,"[[['i', '3.icp'], 'cnj'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['dedi', 'stem'], ['ká', 'stem'], ['hí', 'pl'], 'v'], [['gehní', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['gri', '2.cnt'], ['tsi', 'dim'], ['hí', 'stem'], ['wí', 'dual'], ['nιnι', 'dem'], 'v']]","[[['i', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['dediká', 'stem'], ['hí', 'pl'], 'v'], [['gehní', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['gri', '2.cnt'], ['tsihí', 'stem'], ['wí', 'dual'], ['nι', 'dem'], 'v'], [['nι', 'stem'], 'dem']]",False,0.794871794871795,
i 'ágíkháhí o griohkíhí,"[[['i', '3.icp'], 'cnj'], [[""'á"", 'stem'], ['gí', '1.obj'], ['khá', 'stem'], ['hí', 'pl'], 'v'], [['o', 'stem'], 'conj.adv'], [['griohkíhí', 'stem'], 'v']]","[[['i', 'stem'], 'cnj'], [[""'á"", 'como'], ['gí', '2.icp'], ['khá', 'stem'], ['hí', 'pl'], 'v'], [['o', 'stem'], 'conj.adv'], [['gri', '2.cnt'], ['ohkí', 'agujerear/v'], ['hí', 'pl'], 'v']]",False,0.3,
indμntíhí,"[[['i', '3.icp'], ['ndμ', 'muy'], ['ntíhí', 'stem'], 'v']]","[[['i', '3.icp'], ['ndμ', 'muy'], ['ntí', 'stem'], ['hí', 'pl'], 'v']]",False,0.777777777777778,
indμtsíhí nι rι déhé,"[[['i', '3.icp'], ['ndμ', 'muy'], ['tsíhí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dé', 'stem'], ['hé', 'pl.exc'], 'obl']]","[[['i', '3.icp'], ['ndμ', 'muy'], ['tsí', 'stem'], ['hí', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['déhé', 'stem'], 'obl']]",False,0.764705882352941,
indμ'μnté tsóhthó gantahahä,"[[['i', '3.icp'], ['ndμ', 'muy'], [""'μnté"", 'stem'], 'v'], [['tsóh', 'stem'], ['thó', 'ila'], 'obl'], [['ga', '3.pls'], ['ntahahä', 'stem'], 'v']]","[[['i', '3.icp'], ['ndμ', 'muy'], [""'μn"", 'stem'], ['té', 'que'], 'v'], [['tsóhthó', 'stem'], 'obl'], [['ga', '3.pls'], ['ntahahä', 'stem'], 'v']]",False,0.8,
ihóni,"[[['ihóni', 'stem'], 'v']]","[[['i', '3.icp'], ['hóni', 'stem'], 'v']]",False,0.6,
ikhá rι pesebre,"[[['ikhá', 'stem'], 'v'], [['rι', 'det'], 'n'], [['pesebre', 'stem'], 'obl']]","[[['i', '3.icp'], ['khá', 'stem'], 'v'], [['rι', '3.pss'], 'n'], [['pesebre', 'stem'], 'obl']]",False,0.692307692307692,
imá ke 'ó dótso k'ι rιtá,"[[['imá', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [[""'ó"", 'stem'], 'obl'], [['dó', '1.cpl'], ['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], ['tá', 'stem'], 'n']]","[[['i', '3.icp'], ['má', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [[""'ó"", 'stem'], 'obl'], [['dó', '1.cpl'], ['tso', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', '3.pss'], ['tá', 'stem'], 'n']]",False,0.789473684210526,
indμodiagí bastante,"[[['indμodia', 'stem'], ['gí', '2.icp'], 'v'], [['bastante', 'stem'], 'obl']]","[[['i', '3.icp'], ['ndμ', 'muy'], ['odia', 'stem'], ['gí', '1.obj'], 'v'], [['bastante', 'stem'], 'obl']]",False,0.611111111111111,
iné,"[[['iné', 'stem'], 'v']]","[[['i', '3.icp'], ['né', 'stem'], 'v']]",False,0.333333333333333,
intsohí intsohíyι' yι bähtsí,"[[['intsohí', 'stem'], 'v'], [['intso', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], 'v'], [['yι', 'det.pl'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['i', '3.icp'], ['ntso', 'stem'], ['hí', 'pl'], 'v'], [['i', '3.icp'], ['ntso', 'stem'], ['hí', 'pl'], [""yι'"", 'lim'], 'v'], [['yι', 'det.pl'], 'det'], [['bähtsí', 'stem'], 'obl']]",False,0.76,
inúwi hina yι' xo datsμhgí mihtsú da'μngíyι'wi,"[[['inú', 'stem'], ['wi', 'prag'], 'v'], [['hina', 'stem'], 'neg'], [[""yι'"", 'lim'], 'lim'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['tsμ', 'stem'], ['h', 'lig'], ['gí', '1.obj'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['htsú', 'stem'], 'obl'], [['da', '3.pot'], [""'μn"", 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['i', '3.icp'], ['nú', 'stem'], ['wi', 'prag'], 'v'], [['hina', 'stem'], 'neg'], [[""yι'"", 'stem'], 'lim'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['tsμ', 'stem'], ['h', 'lig'], ['gí', '1.obj'], 'v'], [['mihtsú', 'stem'], 'obl'], [['da', '3.pot'], [""'μn"", 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",False,0.8,
iphädi,"[[['iphädi', 'stem'], 'v']]","[[['i', '3.icp'], ['phädi', 'stem'], 'v']]",False,0.666666666666667,
ipirιkwé k'ι mädämé,"[[['ipi', 'stem'], ['rι', 'det'], ['kwé', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mädämé', 'stem'], 'n']]","[[['i', '3.icp'], ['pirιkwé', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['dämé', 'stem'], 'n']]",False,0.529411764705882,
ithógí k'ι rι hμndrí,"[[['ithó', 'stem'], ['gí', '2.icp'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['hμndrí', 'stem'], 'obl']]","[[['i', '3.icp'], ['thógí', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['hμndrí', 'stem'], 'obl']]",False,0.764705882352941,
käi k'ú 'á gíténi,"[[['käi', 'stem'], 'v'], [[""k'ú"", 'loc'], 'loc'], [[""'á"", 'stem'], 'p.loc'], [['gí', '2.icp'], ['téni', 'stem'], 'v']]","[[['käi', 'stem'], 'v'], [[""k'ú"", 'stem'], 'loc'], [[""'á"", 'stem'], 'p.loc'], [['gí', '2.icp'], ['téni', 'stem'], 'v']]",False,0.785714285714286,
kasi náhpángú náhpá dítähé nι rι t'íhtä,"[[['kasi', 'stem'], 'cnj'], [['náhpángú', 'stem'], 'unkwn'], [['náhpá', 'stem'], 'unkwn'], [['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v'], [['nι', 'stem'], 'det'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl']]","[[['kasi', 'stem'], 'cnj'], [['ná', 'mod'], ['h', 'lig'], ['pá', 'stem'], ['ngú', 'stem'], 'unkwn'], [['ná', 'mod'], ['h', 'lig'], ['pá', 'stem'], 'unkwn'], [['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v'], [['nι', 'det'], 'det'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl']]",False,0.666666666666667,
kaxrιt'áhá mihtsú da'áhnι ni ngi núhnι,"[[['kax', 'stem'], ['rι', 'det'], [""t'áhá"", 'stem'], 'v'], [['m', 'psd'], ['i', '3.icp'], ['htsú', 'stem'], 'obl'], [['da', '3.pot'], [""'áhnι"", 'stem'], 'v'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['núhnι', 'stem'], 'v']]","[[['kax', 'por.que'], ['rι', '3.cnt'], ['t', 'lig'], [""'áhá"", 'stem'], 'v'], [['mihtsú', 'stem'], 'obl'], [['da', '3.pot'], [""'áh"", 'stem'], ['nι', 'dem'], 'v'], [['ni', 'stem'], 'obl'], [['ngi', 'stem'], 'obl'], [['nú', 'stem'], ['h', 'lig'], ['nι', 'dem'], 'v']]",False,0.545454545454545,
