frase,glosa_predicha,glosa_real,eq?,accuracy-score
gehñawi dóñówi wa rι yóho wa rι ñú paso dó'éí,"[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['dó', '1.cpl'], ['ñó', 'stem'], ['wi', 'prag'], 'v'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['paso', 'stem'], 'obl'], [['dó', '1.cpl'], [""'éí"", 'stem'], 'v']]","[[['gehña', 'mod'], ['wi', 'prag'], 'unkwn'], [['dó', '1.cpl'], ['ñó', 'stem'], ['wi', 'prag'], 'v'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['yóho', 'stem'], 'obl'], [['wa', 'stem'], 'adv'], [['rι', 'det'], 'det'], [['ñú', 'stem'], 'obl'], [['paso', 'stem'], 'obl'], [['dó', '1.cpl'], [""'éí"", 'stem'], 'v']]",True,1.0
xo hína bikhá rιtsidádá dípμnihé rι zo',"[[['xo', 'stem'], 'cnj'], [['hína', 'stem'], 'neg'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], ['tsi', 'dim'], ['dádá', 'stem'], 'n'], [['dí', '1.icp'], ['pμni', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]","[[['xo', 'stem'], 'cnj'], [['hína', 'stem'], 'neg'], [['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['rι', 'det'], ['tsi', 'dim'], ['dádá', 'stem'], 'n'], [['dí', '1.icp'], ['pμni', 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]",True,1.0
nuyι xo díhátsμthóhéyι' dítsíhé ná rι refreskó ná rι téxo,"[[['nuyι', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['hátsμ', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['refreskó', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['téxo', 'stem'], 'obl']]","[[['nuyι', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['dí', '1.icp'], ['hátsμ', 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], [""yι'"", 'lim'], 'v'], [['dí', '1.icp'], ['tsí', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['refreskó', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['téxo', 'stem'], 'obl']]",True,1.0
díné gopμtse k'ι rι xits'ó pe híngi tso,"[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]","[[['dí', '1.icp'], ['né', 'stem'], 'v'], [['go', '1.pot'], ['pμtse', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""xits'ó"", 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['híngi', 'stem'], 'neg'], [['tso', 'stem'], 'v']]",True,1.0
díxihkó xo xathó k'ι ritambór dí'imbí,"[[['dí', '1.icp'], ['xi', 'stem'], ['h', 'lig'], ['kó', '2'], 'v'], [['xo', 'stem'], 'cnj'], [['xathó', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ri', '2.pss'], ['tambór', 'stem'], 'n'], [['dí', '1.icp'], [""'imbí"", 'stem'], 'v']]","[[['dí', '1.icp'], ['xi', 'stem'], ['h', 'lig'], ['kó', '2'], 'v'], [['xo', 'stem'], 'cnj'], [['xathó', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['ri', '2.pss'], ['tambór', 'stem'], 'n'], [['dí', '1.icp'], [""'imbí"", 'stem'], 'v']]",True,1.0
este gotsμhmé 'á xo gok'átihé 'á déhéwi,"[[['este', 'stem'], 'obl'], [['go', '1.pot'], ['tsμ', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], [""k'áti"", 'stem'], ['hé', 'pl.exc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['déhé', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['este', 'stem'], 'obl'], [['go', '1.pot'], ['tsμ', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], [""k'áti"", 'stem'], ['hé', 'pl.exc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['déhé', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
este ndímák'μhkíhé k'ι rι hió dénthíyι'wi,"[[['este', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['hió', 'stem'], 'obl'], [['dénthí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['este', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], [""k'μhkí"", 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['hió', 'stem'], 'obl'], [['dénthí', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
k'ι rι dénthí pa dáphμdihé k'ι rι phμi,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dénthí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['dá', '1.icp'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['dénthí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['dá', '1.icp'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], 'obl']]",True,1.0
este gehña xo gophμdihé k'ι rι phμiyι'wi,"[[['este', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]","[[['este', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['go', '1.pot'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['phμi', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn']]",True,1.0
despwés de gotsμ eskwéla gomábódi gomáphó yι ndäni,"[[['despwés', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['go', '1.pot'], ['tsμ', 'stem'], 'v'], [['eskwéla', 'stem'], 'obl'], [['go', '1.pot'], ['má', 'ctrf'], ['bódi', 'stem'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['phó', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl']]","[[['despwés', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['go', '1.pot'], ['tsμ', 'stem'], 'v'], [['eskwéla', 'stem'], 'obl'], [['go', '1.pot'], ['má', 'ctrf'], ['bódi', 'stem'], 'v'], [['go', '1.pot'], ['má', 'ctrf'], ['phó', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['ndäni', 'stem'], 'obl']]",True,1.0
o mμ nchúdi gonántsi nditemprano las sínko de la mañana,"[[['o', 'stem'], 'conj.adv'], [['mμ', 'stem'], 'cnj'], [['nchúdi', 'stem'], 'obl'], [['go', '1.pot'], ['nántsi', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], ['temprano', 'stem'], 'v'], [['las', 'stem'], 'obl'], [['sínko', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mañana', 'stem'], 'obl']]","[[['o', 'stem'], 'conj.adv'], [['mμ', 'stem'], 'cnj'], [['nchúdi', 'stem'], 'obl'], [['go', '1.pot'], ['nántsi', 'stem'], 'v'], [['n', 'psd'], ['di', '3.icp.irr'], ['temprano', 'stem'], 'v'], [['las', 'stem'], 'obl'], [['sínko', 'stem'], 'obl'], [['de', 'stem'], 'obl'], [['la', 'stem'], 'obl'], [['mañana', 'stem'], 'obl']]",True,1.0
porke kasi kasi hítsá bit'ahkihé eskwéla,"[[['porke', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['hítsá', 'stem'], 'neg'], [['bi', '3.cpl'], [""t'ahki"", 'stem'], ['hé', 'pl.exc'], 'v'], [['eskwéla', 'stem'], 'obl']]","[[['porke', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['hítsá', 'stem'], 'neg'], [['bi', '3.cpl'], [""t'ahki"", 'stem'], ['hé', 'pl.exc'], 'v'], [['eskwéla', 'stem'], 'obl']]",True,1.0
k'ι yι thäyι' xo mipε'ts'iyι'wi xo genk'ι ndímátsíhéyι'wik'ι,"[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""pε'ts'i"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tsí', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['thä', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""pε'ts'i"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['xo', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tsí', 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",True,1.0
dítähé k'ι nι rι t'íhtä para tsógihé,"[[['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl'], [['para', 'stem'], 'obl'], [['tsógi', 'stem'], ['hé', 'pl.exc'], 'v']]","[[['dí', '1.icp'], ['tä', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""t'íhtä"", 'stem'], 'obl'], [['para', 'stem'], 'obl'], [['tsógi', 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
